product_name,in_area,product_serial_number,Summe von consumption,Summe von customer_base_price,Summe von work_price_charged_incl_energy_taxes,Summe von discount,Summe von eeg_contribution,Summe von electricity_tax,Summe von gas_tax,Summe von grid_base_price,Summe von grid_work_price,Summe von kwk,Summe von metering,Summe von Erlös,Summe von Kosten,Summe von Rohmarge,Rohmarge/KWH
ELECTRICITY_SUBSCRIPTION_12,ia,80432456,322.9,6.57,71.26,0,12.02,6.62,0,2.15,17.86,1.22,1.02,77.83,40.89,36.94,0.11440074326416848
ELECTRICITY_SUBSCRIPTION_12,ia,80432489,87.7,7.41,20.19,0,3.27,1.8,0,2.07,4.85,0.33,0.98,27.60,13.30,14.30,0.1630558722919042
ELECTRICITY_SUBSCRIPTION_12,ia,80437524,188.7,6.57,41.65,0,7.03,3.87,0,2.15,10.44,0.71,1.02,48.22,25.22,23.00,0.12188659247482778
ELECTRICITY_SUBSCRIPTION_12,ia,80437900,96.1,6.35,22.12,0,3.58,1.97,0,1.78,5.31,0.36,0.84,28.47,13.84,14.63,0.1522372528616025
ELECTRICITY_SUBSCRIPTION_12,ia,80439767,60.2,4.5,13.86,0,2.24,1.23,0,1.26,3.33,0.23,0.6,18.36,8.89,9.47,0.15730897009966777
ELECTRICITY_SUBSCRIPTION_12,ia,80439777,52.4,5.82,12.06,0,1.95,1.07,0,1.63,2.9,0.2,0.77,17.88,8.52,9.36,0.17862595419847327
ELECTRICITY_SUBSCRIPTION_12,ia,80445222,451.900,18.53,104.03,0,16.82,9.26,0,5.18,24.99,1.71,2.45,122.56,60.41,62.15,0.13753042708563842
ELECTRICITY_SUBSCRIPTION_12,ia,80447092,173.8,7.68,40.01,0,6.47,3.56,0,2.15,9.61,0.66,1.02,47.69,23.47,24.22,0.139355581127733
ELECTRICITY_SUBSCRIPTION_12,ia,80450611,160.4,3.95,37.93,0,5.97,3.29,0,1.63,8.87,0.61,0.77,41.88,21.14,20.74,0.1293017456359102
ELECTRICITY_SUBSCRIPTION_12,ia,80454233,94.3,4.24,21.71,0,3.51,1.93,0,1.18,5.21,0.36,0.56,25.95,12.75,13.20,0.13997879109225875
ELECTRICITY_SUBSCRIPTION_12,ia,80460308,79.6,3.44,18.32,0,2.96,1.63,0,0.96,4.4,0.3,0.46,21.76,10.71,11.05,0.13881909547738697
ELECTRICITY_SUBSCRIPTION_12,ia,80462511,5.7,7.15,1.31,0,0.21,0.12,0,2,0.32,0.02,0.95,8.46,3.62,4.84,0.8491228070175438
ELECTRICITY_SUBSCRIPTION_12,ia,80462672,67.6,5.03,15.56,0,2.52,1.39,0,1.41,3.74,0.26,0.67,20.59,9.99,10.60,0.15680473372781065
ELECTRICITY_SUBSCRIPTION_12,ia,80467129,99.3,4.53,21.92,0,3.7,2.04,0,1.48,5.49,0.38,0.7,26.45,13.79,12.66,0.12749244712990937
ELECTRICITY_SUBSCRIPTION_12,ia,80471235,68.2,6.79,15.05,0,2.54,1.4,0,2.22,3.77,0.26,1.05,21.84,11.24,10.60,0.15542521994134897
ELECTRICITY_SUBSCRIPTION_12,ia,80471790,26.8,5.21,5.91,0,1,0.55,0,1.7,1.48,0.1,0.81,11.12,5.64,5.48,0.2044776119402985
ELECTRICITY_SUBSCRIPTION_12,ia,80471873,126.3,5.43,27.87,0,4.7,2.59,0,1.78,6.98,0.48,0.84,33.30,17.37,15.93,0.12612826603325417
ELECTRICITY_SUBSCRIPTION_12,ia,80474864,98.9,4.77,22.77,0,3.68,2.03,0,1.33,5.47,0.37,0.63,27.54,13.51,14.03,0.14186046511627906
ELECTRICITY_SUBSCRIPTION_12,ia,80476219,89.3,4.08,19.71,0,3.32,1.83,0,1.33,4.94,0.34,0.63,23.79,12.39,11.40,0.12765957446808512
ELECTRICITY_SUBSCRIPTION_12,ia,80481342,174.1,5.21,38.42,0,6.48,3.57,0,1.7,9.63,0.66,0.81,43.63,22.85,20.78,0.11935669155657669
ELECTRICITY_SUBSCRIPTION_12,ia,80481448,68.8,4.5,15.84,0,2.56,1.41,0,1.26,3.8,0.26,0.6,20.34,9.89,10.45,0.15188953488372092
ELECTRICITY_SUBSCRIPTION_12,ia,80483585,599.500,19.86,138.00,0,22.32,12.29,0,5.55,33.15,2.27,2.63,157.86,78.21,79.65,0.132860717264387
ELECTRICITY_SUBSCRIPTION_12,ia,80485057,8.9,7.15,2.05,0,0.33,0.18,0,2,0.49,0.03,0.95,9.20,3.98,5.22,0.5865168539325842
ELECTRICITY_SUBSCRIPTION_12,ia,80485819,42.9,3.41,10.15,0,1.6,0.88,0,1.41,2.37,0.16,0.67,13.56,7.09,6.47,0.1508158508158508
ELECTRICITY_SUBSCRIPTION_12,ia,80485825,104.3,4.49,24.67,0,3.88,2.14,0,1.85,5.77,0.39,0.88,29.16,14.91,14.25,0.13662511984659637
ELECTRICITY_SUBSCRIPTION_12,ia,80485938,58.9,4.08,13,0,2.19,1.21,0,1.33,3.26,0.22,0.63,17.08,8.84,8.24,0.1398981324278438
ELECTRICITY_SUBSCRIPTION_12,ia,80488844,66.2,2.91,15.24,0,2.46,1.36,0,0.81,3.66,0.25,0.39,18.15,8.93,9.22,0.1392749244712991
ELECTRICITY_SUBSCRIPTION_12,ia,80494143,180.2,5.03,41.48,0,6.71,3.69,0,1.41,9.97,0.68,0.67,46.51,23.13,23.38,0.12974472807991122
ELECTRICITY_SUBSCRIPTION_12,ia,80494274,148.9,4.77,34.28,0,5.54,3.05,0,1.33,8.23,0.56,0.63,39.05,19.34,19.71,0.13237071860308933
ELECTRICITY_SUBSCRIPTION_12,ia,80498981,51.5,3.18,11.86,0,1.92,1.06,0,0.89,2.85,0.19,0.42,15.04,7.33,7.71,0.14970873786407768
ELECTRICITY_SUBSCRIPTION_12,ia,80499185,210.6,7.68,48.48,0,7.84,4.32,0,2.15,11.65,0.8,1.02,56.16,27.78,28.38,0.13475783475783476
ELECTRICITY_SUBSCRIPTION_12,ia,80499257,63,5.03,14.5,0,2.35,1.29,0,1.41,3.48,0.24,0.67,19.53,9.44,10.09,0.16015873015873017
ELECTRICITY_SUBSCRIPTION_12,ia,80499445,21,4.77,4.83,0,0.78,0.43,0,1.33,1.16,0.08,0.63,9.60,4.41,5.19,0.24714285714285716
ELECTRICITY_SUBSCRIPTION_12,ia,80499455,65.8,4.77,15.15,0,2.45,1.35,0,1.33,3.64,0.25,0.63,19.92,9.65,10.27,0.1560790273556231
ELECTRICITY_SUBSCRIPTION_12,ia,80499879,116,4.77,26.7,0,4.32,2.38,0,1.33,6.41,0.44,0.63,31.47,15.51,15.96,0.13758620689655174
ELECTRICITY_SUBSCRIPTION_12,ia,80499941,338.79999999999995,7.68,77.99,0,12.61,6.95,0,2.15,18.74,1.28,1.02,85.67,42.75,42.92,0.12668240850059034
ELECTRICITY_SUBSCRIPTION_12,ia,80504750,126,4.3,27.81,0,4.69,2.58,0,1.41,6.97,0.48,0.67,32.11,16.80,15.31,0.12150793650793651
ELECTRICITY_SUBSCRIPTION_12,ia,80508931,298.500,15.40,65.88,0,11.11,6.12,0,5.03,16.51,1.13,2.38,81.28,42.28,39.00,0.1306532663316583
ELECTRICITY_SUBSCRIPTION_12,ia,80509497,275.6,5.3,63.44,0,10.26,5.65,0,1.48,15.24,1.04,0.7,68.74,34.37,34.37,0.1247097242380261
ELECTRICITY_SUBSCRIPTION_12,ia,80509650,131.3,4.24,30.23,0,4.89,2.69,0,1.18,7.26,0.5,0.56,34.47,17.08,17.39,0.13244478293983244
ELECTRICITY_SUBSCRIPTION_12,ia,80513034,101.6,3.44,23.39,0,3.78,2.08,0,0.96,5.62,0.38,0.46,26.83,13.28,13.55,0.13336614173228348
ELECTRICITY_SUBSCRIPTION_12,ia,80513777,1282.100,17.47,295.14,0,47.73,26.28,0,4.88,70.90,4.85,2.31,312.61,156.95,155.66,0.12141018641291632
ELECTRICITY_SUBSCRIPTION_12,ia,80514431,28.7,4.77,6.61,0,1.07,0.59,0,1.33,1.59,0.11,0.63,11.38,5.32,6.06,0.21114982578397212
ELECTRICITY_SUBSCRIPTION_12,ia,80514621,152.9,6.09,35.2,0,5.69,3.13,0,1.7,8.46,0.58,0.81,41.29,20.37,20.92,0.1368214519293656
ELECTRICITY_SUBSCRIPTION_12,ia,80514704,59.2,4.77,13.63,0,2.2,1.21,0,1.33,3.27,0.22,0.63,18.40,8.86,9.54,0.16114864864864864
ELECTRICITY_SUBSCRIPTION_12,ia,80514711,100.4,5.03,23.11,0,3.74,2.06,0,1.41,5.55,0.38,0.67,28.14,13.81,14.33,0.14272908366533865
ELECTRICITY_SUBSCRIPTION_12,ia,80518537,62.7,4.75,13.84,0,2.33,1.29,0,1.55,3.47,0.24,0.74,18.59,9.62,8.97,0.1430622009569378
ELECTRICITY_SUBSCRIPTION_12,ia,80518972,76.5,4.53,16.88,0,2.85,1.57,0,1.48,4.23,0.29,0.7,21.41,11.12,10.29,0.1345098039215686
ELECTRICITY_SUBSCRIPTION_12,ia,80519269,471.900,14.72,104.15,0,17.57,9.67,0,4.81,26.10,1.78,2.28,118.87,62.21,56.66,0.12006781097690189
ELECTRICITY_SUBSCRIPTION_12,ia,80519664,66,3.4,14.57,0,2.46,1.35,0,1.11,3.65,0.25,0.53,17.97,9.35,8.62,0.1306060606060606
ELECTRICITY_SUBSCRIPTION_12,ia,80528008,125.9,5.56,28.98,0,4.69,2.58,0,1.55,6.96,0.48,0.74,34.54,17.00,17.54,0.1393169181890389
ELECTRICITY_SUBSCRIPTION_12,ia,80529337,39.5,3.44,9.09,0,1.47,0.81,0,0.96,2.18,0.15,0.46,12.53,6.03,6.50,0.16455696202531644
ELECTRICITY_SUBSCRIPTION_12,ia,80532084,82.2,3.97,18.92,0,3.06,1.69,0,1.11,4.55,0.31,0.53,22.89,11.25,11.64,0.1416058394160584
ELECTRICITY_SUBSCRIPTION_12,ia,80537316,118.7,3.97,27.32,0,4.42,2.43,0,1.11,6.56,0.45,0.53,31.29,15.50,15.79,0.13302443133951136
ELECTRICITY_SUBSCRIPTION_12,ia,80537402,86.8,4.77,19.98,0,3.23,1.78,0,1.33,4.8,0.33,0.63,24.75,12.10,12.65,0.1457373271889401
ELECTRICITY_SUBSCRIPTION_12,ia,80546234,77.3,4.5,17.79,0,2.88,1.58,0,1.26,4.27,0.29,0.6,22.29,10.88,11.41,0.14760672703751618
ELECTRICITY_SUBSCRIPTION_12,ia,80546993,152.2,5.03,35.04,0,5.67,3.12,0,1.41,8.42,0.58,0.67,40.07,19.87,20.20,0.13272010512483576
ELECTRICITY_SUBSCRIPTION_12,ia,80551839,147,5.03,33.84,0,5.47,3.01,0,1.41,8.13,0.56,0.67,38.87,19.25,19.62,0.13346938775510206
ELECTRICITY_SUBSCRIPTION_12,ia,80567010,124.4,5.82,28.64,0,4.63,2.55,0,1.63,6.88,0.47,0.77,34.46,16.93,17.53,0.14091639871382636
ELECTRICITY_SUBSCRIPTION_12,ia,80570616,85.1,4.5,19.59,0,3.17,1.74,0,1.26,4.71,0.32,0.6,24.09,11.80,12.29,0.1444183313748531
ELECTRICITY_SUBSCRIPTION_12,ia,80582644,39.7,4.5,9.14,0,1.48,0.81,0,1.26,2.2,0.15,0.6,13.64,6.50,7.14,0.17984886649874054
ELECTRICITY_SUBSCRIPTION_12,ia,80584040,295.2,5.82,67.96,0,10.99,6.05,0,1.63,16.32,1.12,0.77,73.78,36.88,36.90,0.125
ELECTRICITY_SUBSCRIPTION_12,ia,80584537,170.800,10.87,37.70,0,6.36,3.50,0,3.55,9.45,0.65,1.68,48.57,25.19,23.38,0.13688524590163934
ELECTRICITY_SUBSCRIPTION_12,ia,80587407,135,5.82,31.08,0,5.03,2.77,0,1.63,7.47,0.51,0.77,36.90,18.18,18.72,0.13866666666666666
ELECTRICITY_SUBSCRIPTION_12,ia,80588518,169.39999999999998,11.32,37.38,0,6.31,3.47,0,3.70,9.37,0.64,1.75,48.70,25.24,23.46,0.13848878394332942
ELECTRICITY_SUBSCRIPTION_12,ia,80601076,77.600,9.06,17.13,0,2.89,1.59,0,2.96,4.29,0.29,1.40,26.19,13.42,12.77,0.1645618556701031
ELECTRICITY_SUBSCRIPTION_12,ia,80601660,272.000,11.91,62.61,0,10.13,5.58,0,3.33,15.04,1.03,1.58,74.52,36.69,37.83,0.13908088235294117
ELECTRICITY_SUBSCRIPTION_12,ia,80601677,176.600,10.87,38.98,0,6.57,3.62,0,3.55,9.77,0.67,1.68,49.85,25.86,23.99,0.13584371460928651
ELECTRICITY_SUBSCRIPTION_12,ia,80607191,127.10,12.18,29.26,0,4.73,2.61,0,3.40,7.03,0.48,1.61,41.44,19.86,21.58,0.16978756884343035
ELECTRICITY_SUBSCRIPTION_12,ia,80607211,363.500,11.65,83.68,0,13.53,7.45,0,3.25,20.10,1.37,1.54,95.33,47.24,48.09,0.1322971114167813
ELECTRICITY_SUBSCRIPTION_12,ia,80607487,519.900,15.09,119.69,0,19.36,10.66,0,4.22,28.75,1.97,2.00,134.78,66.96,67.82,0.13044816310829005
ELECTRICITY_SUBSCRIPTION_12,ia,80607540,401.600,16.68,92.45,0,14.95,8.23,0,4.66,22.21,1.52,2.21,109.13,53.78,55.35,0.13782370517928286
ELECTRICITY_SUBSCRIPTION_12,ia,80607824,182.400,8.26,43.14,0,6.79,3.74,0,3.40,10.09,0.69,1.61,51.40,26.32,25.08,0.13749999999999998
ELECTRICITY_SUBSCRIPTION_12,ia,80609548,205.900,8.47,47.40,0,7.67,4.22,0,2.37,11.39,0.78,1.12,55.87,27.55,28.32,0.13754249635745508
ELECTRICITY_SUBSCRIPTION_12,ia,80614075,127.1,6.62,29.26,0,4.73,2.61,0,1.85,7.03,0.48,0.88,35.88,17.58,18.30,0.14398111723052714
ELECTRICITY_SUBSCRIPTION_12,ia,80617171,170.700,11.91,39.30,0,6.36,3.50,0,3.33,9.44,0.65,1.58,51.21,24.86,26.35,0.15436438195664912
ELECTRICITY_SUBSCRIPTION_12,ia,80618096,192.000,13.77,44.20,0,7.15,3.94,0,3.85,10.62,0.73,1.82,57.97,28.11,29.86,0.15552083333333333
ELECTRICITY_SUBSCRIPTION_12,ia,80618955,214.600,12.97,49.40,0,7.99,4.40,0,3.62,11.87,0.81,1.72,62.37,30.41,31.96,0.148928238583411
ELECTRICITY_SUBSCRIPTION_12,ia,80622025,425.700,10.06,100.68,0,15.85,8.73,0,4.14,23.54,1.61,1.96,110.74,55.83,54.91,0.12898754991778247
ELECTRICITY_SUBSCRIPTION_12,ia,80622454,493.900,14.83,113.7,0,18.39,10.12,0,4.14,27.31,1.87,1.96,128.53,63.79,64.74,0.1310791658230411
ELECTRICITY_SUBSCRIPTION_12,ia,80622919,243.800,12.91,53.81,0,9.08,5.00,0,4.22,13.48,0.92,2.00,66.72,34.70,32.02,0.1313371616078753
ELECTRICITY_SUBSCRIPTION_12,ia,80625607,73.1,5.66,16.13,0,2.72,1.5,0,1.85,4.04,0.28,0.88,21.79,11.27,10.52,0.1439124487004104
ELECTRICITY_SUBSCRIPTION_12,ia,80627415,270.600,12.71,62.29,0,10.07,5.55,0,3.55,14.96,1.02,1.68,75.00,36.83,38.17,0.1410569105691057
ELECTRICITY_SUBSCRIPTION_12,ia,80627429,279.500,12.71,64.34,0,10.41,5.73,0,3.55,15.46,1.06,1.68,77.05,37.89,39.16,0.14010733452593915
ELECTRICITY_SUBSCRIPTION_12,ia,80627548,205.500,12.44,47.31,0,7.65,4.21,0,3.48,11.36,0.78,1.65,59.75,29.13,30.62,0.14900243309002434
ELECTRICITY_SUBSCRIPTION_12,ia,80627554,304.800,12.71,70.16,0,11.35,6.25,0,3.55,16.86,1.15,1.68,82.87,40.84,42.03,0.13789370078740157
ELECTRICITY_SUBSCRIPTION_12,ia,80631688,320.400,11.91,73.76,0,11.93,6.57,0,3.33,17.72,1.21,1.58,85.67,42.34,43.33,0.13523720349563045
ELECTRICITY_SUBSCRIPTION_12,ia,80636378,380.300,12.44,87.55,0,14.16,7.80,0,3.48,21.03,1.44,1.65,99.99,49.56,50.43,0.13260583749671312
ELECTRICITY_SUBSCRIPTION_12,ia,80636609,142.800,12.68,31.52,0,5.32,2.93,0,4.14,7.90,0.54,1.96,44.20,22.79,21.41,0.1499299719887955
ELECTRICITY_SUBSCRIPTION_12,ia,80637671,200.7,5.82,46.2,0,7.47,4.11,0,1.63,11.1,0.76,0.77,52.02,25.84,26.18,0.13044344793223717
ELECTRICITY_SUBSCRIPTION_12,ia,80637676,398.6,6.88,91.76,0,14.84,8.17,0,1.92,22.04,1.51,0.91,98.64,49.39,49.25,0.1235574510787757
ELECTRICITY_SUBSCRIPTION_12,ia,80640275,157.800,10.64,34.83,0,5.87,3.23,0,3.48,8.73,0.6,1.65,45.47,23.56,21.91,0.1388466413181242
ELECTRICITY_SUBSCRIPTION_12,ia,80640473,843.800,14.83,194.25,0,31.41,17.30,0,4.14,46.66,3.19,1.96,209.08,104.66,104.42,0.12374970372126097
ELECTRICITY_SUBSCRIPTION_12,ia,80642347,111.2,5.82,25.6,0,4.14,2.28,0,1.63,6.15,0.42,0.77,31.42,15.39,16.03,0.1441546762589928
ELECTRICITY_SUBSCRIPTION_12,ia,80642438,117.2,6.62,26.98,0,4.36,2.4,0,1.85,6.48,0.44,0.88,33.60,16.41,17.19,0.14667235494880546
ELECTRICITY_SUBSCRIPTION_12,ia,80643646,159.600,11.12,36.74,0,5.94,3.27,0,3.11,8.83,0.60,1.47,47.86,23.22,24.64,0.1543859649122807
ELECTRICITY_SUBSCRIPTION_12,ia,80643927,88.100,3.41,20.84,0,3.28,1.81,0,1.41,4.87,0.33,0.67,24.25,12.37,11.88,0.1348467650397276
ELECTRICITY_SUBSCRIPTION_12,ia,80645346,113.900,13.81,25.14,0,4.24,2.33,0,4.51,6.30,0.43,2.14,38.95,19.95,19.00,0.1668129938542581
ELECTRICITY_SUBSCRIPTION_12,ia,80645423,371.0,9.16,87.74,0,13.81,7.61,0,3.77,20.52,1.40,1.79,96.90,48.90,48.00,0.1293800539083558
ELECTRICITY_SUBSCRIPTION_12,ia,80645986,167.9,3.44,38.65,0,6.25,3.44,0,0.96,9.28,0.63,0.46,42.09,21.02,21.07,0.12549136390708754
ELECTRICITY_SUBSCRIPTION_12,ia,80647932,85.6,5.66,18.89,0,3.19,1.75,0,1.85,4.73,0.32,0.88,24.55,12.72,11.83,0.13820093457943927
ELECTRICITY_SUBSCRIPTION_12,ia,80650886,378.200,12.18,87.06,0,14.08,7.75,0,3.40,20.91,1.43,1.61,99.24,49.18,50.06,0.13236382866208357
ELECTRICITY_SUBSCRIPTION_12,ia,80653979,156.500,10.87,34.54,0,5.83,3.21,0,3.55,8.65,0.59,1.68,45.41,23.51,21.90,0.13993610223642172
ELECTRICITY_SUBSCRIPTION_12,ia,80655502,134.7,5.56,31.01,0,5.01,2.76,0,1.55,7.45,0.51,0.74,36.57,18.02,18.55,0.13771343726800298
ELECTRICITY_SUBSCRIPTION_12,ia,80655542,74,6.11,16.33,0,2.76,1.52,0,2,4.09,0.28,0.95,22.44,11.60,10.84,0.1464864864864865
ELECTRICITY_SUBSCRIPTION_12,ia,80658081,344.500,12.71,79.30,0,12.83,7.06,0,3.55,19.05,1.30,1.68,92.01,45.47,46.54,0.1350943396226415
ELECTRICITY_SUBSCRIPTION_12,ia,80658143,240.700,12.71,55.41,0,8.96,4.93,0,3.55,13.31,0.91,1.68,68.12,33.34,34.78,0.1444952222683839
ELECTRICITY_SUBSCRIPTION_12,ia,80662669,349.600,12.00,77.16,0,13.02,7.17,0,3.92,19.33,1.32,1.86,89.16,46.62,42.54,0.12168192219679633
ELECTRICITY_SUBSCRIPTION_12,ia,80662957,206.000,11.91,47.42,0,7.67,4.22,0,3.33,11.39,0.78,1.58,59.33,28.97,30.36,0.14737864077669902
ELECTRICITY_SUBSCRIPTION_12,ia,80662968,297.900,14.83,68.57,0,11.09,6.11,0,4.14,16.47,1.13,1.96,83.40,40.90,42.50,0.1426653239342061
ELECTRICITY_SUBSCRIPTION_12,ia,80664844,112.000,11.09,24.72,0,4.17,2.30,0,3.62,6.19,0.42,1.72,35.81,18.42,17.39,0.15526785714285715
ELECTRICITY_SUBSCRIPTION_12,ia,80667119,322.500,12.68,71.17,0,12.01,6.61,0,4.14,17.83,1.22,1.96,83.85,43.77,40.08,0.12427906976744185
ELECTRICITY_SUBSCRIPTION_12,ia,80669129,587.200,12.97,135.17,0,21.86,12.04,0,3.62,32.47,2.22,1.72,148.14,73.93,74.21,0.1263794277929155
ELECTRICITY_SUBSCRIPTION_12,ia,80672247,186.20,12.00,41.09,0,6.93,3.82,0,3.92,10.30,0.70,1.86,53.09,27.53,25.56,0.1372717508055854
ELECTRICITY_SUBSCRIPTION_12,ia,80672354,196.89999999999998,16.42,45.33,0,7.33,4.04,0,4.59,10.89,0.74,2.17,61.75,29.76,31.99,0.16246825799898426
ELECTRICITY_SUBSCRIPTION_12,ia,80672424,269.000,15.89,61.92,0,10.01,5.51,0,4.44,14.88,1.02,2.10,77.81,37.96,39.85,0.14814126394052046
ELECTRICITY_SUBSCRIPTION_12,ia,80672885,133.600,12.71,30.75,0,4.97,2.74,0,3.55,7.39,0.51,1.68,43.46,20.84,22.62,0.169311377245509
ELECTRICITY_SUBSCRIPTION_12,ia,80672955,153.600,12.23,33.90,0,5.72,3.15,0,3.99,8.49,0.58,1.89,46.13,23.82,22.31,0.14524739583333332
ELECTRICITY_SUBSCRIPTION_12,ia,80674204,357.500,11.38,82.30,0,13.31,7.33,0,3.18,19.77,1.35,1.51,93.68,46.45,47.23,0.1321118881118881
ELECTRICITY_SUBSCRIPTION_12,ia,80674661,254.400,14.04,56.15,0,9.47,5.22,0,4.59,14.07,0.96,2.17,70.19,36.48,33.71,0.13250786163522013
ELECTRICITY_SUBSCRIPTION_12,ia,80674714,268.600,12.97,61.83,0,10.00,5.51,0,3.62,14.85,1.02,1.72,74.80,36.72,38.08,0.14177215189873416
ELECTRICITY_SUBSCRIPTION_12,ia,80681061,108.300,5.03,24.93,0,4.03,2.22,0,1.41,5.99,0.41,0.67,29.96,14.73,15.23,0.14062788550323177
ELECTRICITY_SUBSCRIPTION_12,ia,80686018,319.10,12.18,73.46,0,11.88,6.54,0,3.40,17.65,1.21,1.61,85.64,42.29,43.35,0.13585083046067062
ELECTRICITY_SUBSCRIPTION_12,ia,80686076,650.800,12.71,149.82,0,24.23,13.34,0,3.55,35.99,2.46,1.68,162.53,81.25,81.28,0.12489244007375538
ELECTRICITY_SUBSCRIPTION_12,ia,80686720,451.000,11.55,99.54,0,16.79,9.25,0,3.77,24.94,1.70,1.79,111.09,58.24,52.85,0.1171840354767184
ELECTRICITY_SUBSCRIPTION_12,ia,80686993,144.300,14.56,33.22,0,5.37,2.96,0,4.07,7.98,0.55,1.93,47.78,22.86,24.92,0.1726957726957727
ELECTRICITY_SUBSCRIPTION_12,ia,80690745,222.100,12.44,51.13,0,8.27,4.55,0,3.48,12.28,0.84,1.65,63.57,31.07,32.50,0.14633048176497074
ELECTRICITY_SUBSCRIPTION_12,ia,80691598,207.000,10.87,45.68,0,7.71,4.24,0,3.55,11.45,0.78,1.68,56.55,29.41,27.14,0.13111111111111112
ELECTRICITY_SUBSCRIPTION_12,ia,80695287,262.800,15.89,60.50,0,9.78,5.39,0,4.44,14.53,0.99,2.10,76.39,37.23,39.16,0.14901065449010653
ELECTRICITY_SUBSCRIPTION_12,ia,80695813,205.900,12.18,47.40,0,7.67,4.22,0,3.40,11.39,0.78,1.61,59.58,29.07,30.51,0.14817872753763964
ELECTRICITY_SUBSCRIPTION_12,ia,80696727,137.00,11.09,30.24,0,5.10,2.81,0,3.62,7.58,0.52,1.72,41.33,21.35,19.98,0.14583941605839415
ELECTRICITY_SUBSCRIPTION_12,ia,80703395,92.20,10.06,21.22,0,3.43,1.89,0,2.81,5.10,0.35,1.33,31.28,14.91,16.37,0.17754880694143169
ELECTRICITY_SUBSCRIPTION_12,ia,80710543,257.800,14.03,59.35,0,9.60,5.28,0,3.92,14.26,0.97,1.86,73.38,35.89,37.49,0.14542280837858806
ELECTRICITY_SUBSCRIPTION_12,ia,80711527,224.400,11.38,51.66,0,8.35,4.60,0,3.18,12.41,0.85,1.51,63.04,30.90,32.14,0.14322638146167557
ELECTRICITY_SUBSCRIPTION_12,ia,80714772,125,6.62,28.78,0,4.65,2.56,0,1.85,6.91,0.47,0.88,35.40,17.32,18.08,0.14464
ELECTRICITY_SUBSCRIPTION_12,ia,80715032,322.700,11.77,71.22,0,12.01,6.62,0,3.85,17.85,1.22,1.82,82.99,43.37,39.62,0.12277657266811279
ELECTRICITY_SUBSCRIPTION_12,ia,80715572,88.5,12.18,20.37,0,3.29,1.81,0,3.40,4.89,0.33,1.61,32.55,15.33,17.22,0.19457627118644066
ELECTRICITY_SUBSCRIPTION_12,ia,80715890,308.200,15.09,70.95,0,11.47,6.32,0,4.22,17.04,1.16,2.00,86.04,42.21,43.83,0.14221284879948085
ELECTRICITY_SUBSCRIPTION_12,ia,80719850,161,6.88,37.06,0,5.99,3.3,0,1.92,8.9,0.61,0.91,43.94,21.63,22.31,0.13857142857142857
ELECTRICITY_SUBSCRIPTION_12,ia,80720573,235.700,11.55,52.02,0,8.78,4.83,0,3.77,13.03,0.89,1.79,63.57,33.09,30.48,0.12931692829868477
ELECTRICITY_SUBSCRIPTION_12,ia,80725774,311.800,15.09,71.77,0,11.61,6.39,0,4.22,17.24,1.18,2.00,86.86,42.64,44.22,0.1418216805644644
ELECTRICITY_SUBSCRIPTION_12,ia,80725905,351.000,12.44,80.80,0,13.07,7.20,0,3.48,19.41,1.33,1.65,93.24,46.14,47.10,0.13418803418803418
ELECTRICITY_SUBSCRIPTION_12,ia,80730058,624.600,11.55,137.85,0,23.25,12.80,0,3.77,34.54,2.36,1.79,149.40,78.51,70.89,0.11349663784822286
ELECTRICITY_SUBSCRIPTION_12,ia,80731059,255.100,12.71,58.72,0,9.50,5.23,0,3.55,14.11,0.96,1.68,71.43,35.03,36.40,0.1426891415131321
ELECTRICITY_SUBSCRIPTION_12,ia,80734371,245.600,9.70,58.08,0,9.14,5.03,0,3.99,13.58,0.93,1.89,67.78,34.56,33.22,0.13526058631921825
ELECTRICITY_SUBSCRIPTION_12,ia,80736468,163.600,14.30,37.66,0,6.09,3.35,0,3.99,9.05,0.62,1.89,51.96,24.99,26.97,0.16485330073349633
ELECTRICITY_SUBSCRIPTION_12,ia,80737177,77.4,6.09,17.82,0,2.88,1.59,0,1.7,4.28,0.29,0.81,23.91,11.55,12.36,0.15968992248062014
ELECTRICITY_SUBSCRIPTION_12,ia,80738005,220.800,12.68,48.73,0,8.22,4.53,0,4.14,12.21,0.83,1.96,61.41,31.89,29.52,0.13369565217391302
ELECTRICITY_SUBSCRIPTION_12,ia,80738546,232.000,11.77,51.2,0,8.64,4.76,0,3.85,12.83,0.88,1.82,62.97,32.78,30.19,0.13012931034482758
ELECTRICITY_SUBSCRIPTION_12,ia,80742035,322.30,13.24,74.19,0,12.0,6.61,0,3.70,17.82,1.22,1.75,87.43,43.10,44.33,0.13754266211604094
ELECTRICITY_SUBSCRIPTION_12,ia,80742874,344.100,12.45,75.94,0,12.81,7.05,0,4.07,19.03,1.30,1.93,88.39,46.19,42.20,0.12263876780005813
ELECTRICITY_SUBSCRIPTION_12,ia,80745038,27.9,7.68,6.42,0,1.04,0.57,0,2.15,1.54,0.11,1.02,14.10,6.43,7.67,0.274910394265233
ELECTRICITY_SUBSCRIPTION_12,ia,80745341,297.5,5.89,65.66,0,11.08,6.1,0,1.92,16.45,1.12,0.91,71.55,37.58,33.97,0.11418487394957982
